gene_id	gene_name	mean_methylation	median_methylation	n_sites	mean_cov
ENSG00000118322.14	ATP10B	0.0	0.0	24	1.0
ENSG00000171812.13	COL8A2	0.0	0.0	24	1.0
ENSG00000249252.5	C1QTNF7-AS1	0.0	0.0	24	1.0
ENSG00000260232.4	PWRN4	0.0	0.0	24	1.0
ENSG00000286972.1	ENSG00000286972	0.0	0.0	24	1.0
ENSG00000114439.19	BBX	0.043478260869565216	0.0	23	1.0
ENSG00000180205.4	WFDC9	0.043478260869565216	0.0	23	1.0
ENSG00000242512.9	LINC01206	0.043478260869565216	0.0	23	1.0
ENSG00000084764.12	MAPRE3	0.0	0.0	23	1.0
ENSG00000171877.21	FRMD5	0.0	0.0	23	1.0
ENSG00000196660.12	SLC30A10	0.0	0.0	23	1.0
ENSG00000224609.8	FGGY-DT	0.0	0.0	23	1.0
ENSG00000225718.2	ENSG00000225718	0.0	0.0	23	1.0
ENSG00000230286.1	ENSG00000230286	0.0	0.0	23	1.0
ENSG00000148948.8	LRRC4C	0.045454545454545456	0.0	22	1.0
ENSG00000248601.1	ENSG00000248601	0.045454545454545456	0.0	22	1.0
ENSG00000255132.1	ENSG00000255132	0.045454545454545456	0.0	22	1.0
ENSG00000095066.12	HOOK2	0.0	0.0	22	1.0
ENSG00000154864.14	PIEZO2	0.0	0.0	22	1.0
ENSG00000171724.3	VAT1L	0.0	0.0	22	1.0
ENSG00000178338.11	ZNF354B	0.0	0.0	22	1.0
ENSG00000253503.6	ENSG00000253503	0.0	0.0	22	1.0
ENSG00000254394.2	ENSG00000254394	0.0	0.0	22	1.0
ENSG00000255109.6	LINC02740	0.0	0.0	22	1.0
ENSG00000172530.22	BANP	0.19047619047619047	0.0	21	1.0
ENSG00000254275.6	LINC00824	0.047619047619047616	0.0	21	1.0
ENSG00000132549.20	VPS13B	0.0	0.0	21	1.0
ENSG00000132792.21	CTNNBL1	0.0	0.0	21	1.0
ENSG00000171094.18	ALK	0.0	0.0	21	1.0
ENSG00000281005.2	LINC00921	0.15	0.0	20	1.0
ENSG00000290183.1	ENSG00000290183	0.15	0.0	20	1.0
ENSG00000227855.5	DPY19L2P3	0.05	0.0	20	1.0
ENSG00000271395.2	LINC02336	0.05	0.0	20	1.0
ENSG00000293330.1	ENSG00000293330	0.05	0.0	20	1.0
ENSG00000242242.7	NECTIN3-AS1	0.0	0.0	20	1.0
ENSG00000290523.1	ENSG00000290523	0.0	0.0	20	1.0
ENSG00000162373.13	BEND5	0.15789473684210525	0.0	19	1.0
ENSG00000276673.1	ENSG00000276673	0.05263157894736842	0.0	19	1.0
ENSG00000114757.19	PEX5L	0.0	0.0	19	1.0
ENSG00000124191.18	TOX2	0.0	0.0	19	1.0
ENSG00000134644.16	PUM1	0.0	0.0	19	1.0
ENSG00000163938.17	GNL3	0.0	0.0	19	1.0
ENSG00000163939.19	PBRM1	0.0	0.0	19	1.0
ENSG00000205628.5	LINC01446	0.0	0.0	19	1.0
ENSG00000233985.2	LINC01681	0.0	0.0	19	1.0
ENSG00000244302.2	PEX5L-AS2	0.0	0.0	19	1.0
ENSG00000251629.7	LINC02241	0.0	0.0	19	1.0
ENSG00000119913.6	TECTB	0.1111111111111111	0.0	18	1.0
ENSG00000170153.11	RNF150	0.1111111111111111	0.0	18	1.0
ENSG00000119685.20	TTLL5	0.05555555555555555	0.0	18	1.0
ENSG00000219545.12	UMAD1	0.05555555555555555	0.0	18	1.0
ENSG00000283549.1	ENSG00000283549	0.05555555555555555	0.0	18	1.0
ENSG00000106648.15	GALNTL5	0.0	0.0	18	1.0
ENSG00000130382.9	MLLT1	0.0	0.0	18	1.0
ENSG00000154928.19	EPHB1	0.0	0.0	18	1.0
ENSG00000235954.9	TTC28-AS1	0.0	0.0	18	1.0
ENSG00000120251.22	GRIA2	0.11764705882352941	0.0	17	1.0
ENSG00000027001.10	MIPEP	0.058823529411764705	0.0	17	1.0
ENSG00000106066.15	CPVL	0.058823529411764705	0.0	17	1.0
ENSG00000272832.1	ENSG00000272832	0.058823529411764705	0.0	17	1.0
ENSG00000082482.14	KCNK2	0.0	0.0	17	1.0
ENSG00000144802.11	NFKBIZ	0.0	0.0	17	1.0
ENSG00000156475.19	PPP2R2B	0.0	0.0	17	1.0
ENSG00000169372.13	CRADD	0.0	0.0	17	1.0
ENSG00000207294.1	Y_RNA	0.0	0.0	17	1.0
ENSG00000235066.7	ENSG00000235066	0.0	0.0	17	1.0
ENSG00000250407.1	ENSG00000250407	0.0	0.0	17	1.0
ENSG00000258274.1	CRADD-AS1	0.0	0.0	17	1.0
ENSG00000255733.6	IFNG-AS1	0.125	0.0	16	1.0
ENSG00000079156.17	OSBPL6	0.0625	0.0	16	1.0
ENSG00000141026.6	MED9	0.0625	0.0	16	1.0
ENSG00000162065.14	TBC1D24	0.0625	0.0	16	1.0
ENSG00000075213.11	SEMA3A	0.0	0.0	16	1.0
ENSG00000209082.1	MT-TL1	0.0	0.0	16	1.0
ENSG00000210077.1	MT-TV	0.0	0.0	16	1.0
ENSG00000278418.1	MIR6512	0.0	0.0	16	1.0
ENSG00000168216.13	LMBRD1	0.13333333333333333	0.0	15	1.0
ENSG00000154027.19	AK5	0.06666666666666667	0.0	15	1.0
ENSG00000212907.2	MT-ND4L	0.06666666666666667	0.0	15	1.0
ENSG00000273247.7	RAB33B-AS1	0.06666666666666667	0.0	15	1.0
ENSG00000124812.15	CRISP1	0.0	0.0	15	1.0
ENSG00000158796.17	DEDD	0.0	0.0	15	1.0
ENSG00000229882.1	ENSG00000229882	0.0	0.0	15	1.0
ENSG00000278254.4	ENSG00000278254	0.0	0.0	15	1.0
ENSG00000126705.15	AHDC1	0.2857142857142857	0.0	14	1.0
ENSG00000166532.16	RIMKLB	0.07142857142857142	0.0	14	1.0
ENSG00000169064.13	ZBBX	0.07142857142857142	0.0	14	1.0
ENSG00000181744.9	DIPK2A	0.07142857142857142	0.0	14	1.0
ENSG00000235770.6	LINC00607	0.07142857142857142	0.0	14	1.0
ENSG00000064115.11	TM7SF3	0.0	0.0	14	1.0
ENSG00000086758.17	HUWE1	0.0	0.0	14	1.0
ENSG00000111110.12	PPM1H	0.0	0.0	14	1.0
ENSG00000188992.12	LIPI	0.0	0.0	14	1.0
ENSG00000251055.2	ENSG00000251055	0.0	0.0	14	1.0
ENSG00000283793.1	MIR6861	1.0	1.0	13	1.0
ENSG00000249684.6	ENSG00000249684	0.38461538461538464	0.0	13	1.0
ENSG00000250101.1	ENSG00000250101	0.38461538461538464	0.0	13	1.0
ENSG00000198363.18	ASPH	0.23076923076923078	0.0	13	1.0
ENSG00000085552.18	IGSF9	0.07692307692307693	0.0	13	1.0
ENSG00000174306.22	ZHX3	0.07692307692307693	0.0	13	1.0
ENSG00000048052.25	HDAC9	0.0	0.0	13	1.0
ENSG00000143322.22	ABL2	0.0	0.0	13	1.0
ENSG00000149196.17	HIKESHI	0.0	0.0	13	1.0
ENSG00000198840.2	MT-ND3	0.0	0.0	13	1.0
ENSG00000225711.1	ENSG00000225711	0.0	0.0	13	1.0
ENSG00000251173.1	UCHL1-DT	0.0	0.0	13	1.0
ENSG00000251291.2	LINC02462	0.0	0.0	13	1.0
ENSG00000285280.2	ENSG00000285280	0.0	0.0	13	1.0
ENSG00000164134.14	NAA15	0.08333333333333333	0.0	12	1.0
ENSG00000226674.11	TEX41	0.08333333333333333	0.0	12	1.0
ENSG00000144560.16	VGLL4	0.0	0.0	12	1.0
ENSG00000145526.12	CDH18	0.0	0.0	12	1.0
ENSG00000147677.12	EIF3H	0.0	0.0	12	1.0
ENSG00000183117.20	CSMD1	0.0	0.0	12	1.0
ENSG00000234684.8	SDCBP2-AS1	0.0	0.0	12	1.0
ENSG00000235091.2	ENSG00000235091	0.0	0.0	12	1.0
ENSG00000253927.1	ENSG00000253927	0.0	0.0	12	1.0
ENSG00000274322.1	ENSG00000274322	0.0	0.0	12	1.0
ENSG00000163898.10	LIPH	0.2727272727272727	0.0	11	1.0
ENSG00000248235.6	ENSG00000248235	0.09090909090909091	0.0	11	1.0
ENSG00000196277.17	GRM7	0.0	0.0	11	1.0
ENSG00000263681.1	MIR3197	0.0	0.0	11	1.0
ENSG00000254226.6	LINC01933	0.1	0.0	10	1.0
ENSG00000210100.1	MT-TI	0.0	0.0	10	1.0
ENSG00000210112.1	MT-TM	0.0	0.0	10	1.0
ENSG00000157429.16	ZNF19	0.0	0.0	9	1.0
ENSG00000236948.2	ENSG00000236948	0.0	0.0	9	1.0
ENSG00000261611.6	ENSG00000261611	0.0	0.0	9	1.0
ENSG00000264695.1	ENSG00000264695	0.0	0.0	9	1.0
ENSG00000143341.12	HMCN1	0.0	0.0	8	1.0
ENSG00000182240.16	BACE2	0.0	0.0	8	1.0
ENSG00000198887.9	SMC5	0.0	0.0	8	1.0
ENSG00000224715.1	ENSG00000224715	0.0	0.0	8	1.0
ENSG00000145416.14	MARCHF1	0.2857142857142857	0.0	7	1.0
ENSG00000184349.14	EFNA5	0.0	0.0	7	1.0
ENSG00000210174.1	MT-TR	0.0	0.0	7	1.0
ENSG00000286091.1	ENSG00000286091	0.16666666666666666	0.0	6	1.0
ENSG00000125675.20	GRIA3	0.0	0.0	6	1.0
ENSG00000262075.3	DKFZP434A062	0.0	0.0	6	1.0
ENSG00000275074.2	NUDT18	0.0	0.0	6	1.0
ENSG00000248546.3	ANP32CP	0.4	0.0	5	1.0
ENSG00000081277.13	PKP1	0.0	0.0	5	1.0
ENSG00000210107.1	MT-TQ	0.0	0.0	5	1.0
ENSG00000119574.13	ZBTB45	0.0	0.0	4	1.0
ENSG00000140416.25	TPM1	0.0	0.0	4	1.0
ENSG00000210156.1	MT-TK	0.0	0.0	4	1.0
ENSG00000230176.3	LINC01433	0.0	0.0	3	1.0
ENSG00000210049.1	MT-TF	0.0	0.0	1	1.0
ENSG00000215811.7	BTNL10P	0.0	0.0	1	1.0
ENSG00000222488.1	RNU6-285P	0.0	0.0	1	1.0
